experiment,num of users,trace length,max location in trace,max location allowed,Clusters,GLRP,MP,ALRP,VF,User,fake trace num,Generic Util,Seed distance,Trace distance,Surge factor,Seed STD,Fake STD
sltg_exp1,20,40,40,40,39,1,00,00,4,6,5,0.0,0,0,3.15,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,6,6,0.0,0,0,3.15,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,6,7,0.0,0,0,3.15,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,7,0,0.0,1232,1232,4.7,1.2599603168354152,1.2599603168354152
sltg_exp1,20,40,40,40,39,1,00,00,4,7,1,1100.0,1232,6732,3.35,1.2599603168354152,12.799511709436418
sltg_exp1,20,40,40,40,39,1,00,00,4,7,2,0.0,1232,1232,4.7,1.2599603168354152,1.2599603168354152
sltg_exp1,20,40,40,40,39,1,00,00,4,7,3,0.0,1232,1232,4.7,1.2599603168354152,1.2599603168354152
sltg_exp1,20,40,40,40,39,1,00,00,4,7,4,0.0,1232,1232,4.7,1.2599603168354152,1.2599603168354152
sltg_exp1,20,40,40,40,39,1,00,00,4,7,5,0.0,1232,1232,4.7,1.2599603168354152,1.2599603168354152
sltg_exp1,20,40,40,40,39,1,00,00,4,7,6,0.0,1232,1232,4.7,1.2599603168354152,1.2599603168354152
sltg_exp1,20,40,40,40,39,1,00,00,4,7,7,0.0,1232,1232,4.7,1.2599603168354152,1.2599603168354152
sltg_exp1,20,40,40,40,39,1,00,00,4,8,0,0.0,15702,15702,2.85,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,8,1,0.0,15702,15702,2.85,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,8,2,0.0,15702,15702,2.85,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,8,3,0.0,15702,15702,2.85,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,8,4,0.0,15702,15702,2.85,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,8,5,0.0,15702,15702,2.85,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,8,6,0.0,15702,15702,2.85,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,8,7,0.0,15702,15702,2.85,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,9,0,0.0,1110,1110,3.05,1.2951833846988619,1.2951833846988619
sltg_exp1,20,40,40,40,39,1,00,00,4,9,1,0.0,1110,1110,3.05,1.2951833846988619,1.2951833846988619
sltg_exp1,20,40,40,40,39,1,00,00,4,9,2,0.0,1110,1110,3.05,1.2951833846988619,1.2951833846988619
sltg_exp1,20,40,40,40,39,1,00,00,4,9,3,0.0,1110,1110,3.05,1.2951833846988619,1.2951833846988619
sltg_exp1,20,40,40,40,39,1,00,00,4,9,4,0.0,1110,1110,3.05,1.2951833846988619,1.2951833846988619
sltg_exp1,20,40,40,40,39,1,00,00,4,9,5,0.0,1110,1110,3.05,1.2951833846988619,1.2951833846988619
sltg_exp1,20,40,40,40,39,1,00,00,4,9,6,0.0,1110,1110,3.05,1.2951833846988619,1.2951833846988619
sltg_exp1,20,40,40,40,39,1,00,00,4,9,7,0.0,1110,1110,3.05,1.2951833846988619,1.2951833846988619
sltg_exp1,20,40,40,40,39,1,00,00,4,10,0,0.0,107148,107148,4.75,9.9235830222757748,9.9235830222757748
sltg_exp1,20,40,40,40,39,1,00,00,4,10,1,0.0,107148,107148,4.75,9.9235830222757748,9.9235830222757748
sltg_exp1,20,40,40,40,39,1,00,00,4,10,2,0.0,107148,107148,4.75,9.9235830222757748,9.9235830222757748
sltg_exp1,20,40,40,40,39,1,00,00,4,10,3,0.0,107148,107148,4.75,9.9235830222757748,9.9235830222757748
sltg_exp1,20,40,40,40,39,1,00,00,4,10,4,0.0,107148,107148,4.75,9.9235830222757748,9.9235830222757748
sltg_exp1,20,40,40,40,39,1,00,00,4,10,5,0.0,107148,107148,4.75,9.9235830222757748,9.9235830222757748
sltg_exp1,20,40,40,40,39,1,00,00,4,10,6,0.0,107148,107148,4.75,9.9235830222757748,9.9235830222757748
sltg_exp1,20,40,40,40,39,1,00,00,4,10,7,0.0,107148,107148,4.75,9.9235830222757748,9.9235830222757748
sltg_exp1,20,40,40,40,39,1,00,00,4,11,0,0.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,11,1,0.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,11,2,0.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,11,3,0.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,11,4,0.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,11,5,0.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,11,6,0.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,11,7,0.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,12,0,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,12,1,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,12,2,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,12,3,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,12,4,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,12,5,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,12,6,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,12,7,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,13,0,0.0,35889,35889,2.3,8.8198639445288496,8.8198639445288496
sltg_exp1,20,40,40,40,39,1,00,00,4,13,1,1100.0,35889,32147,3.65,8.8198639445288496,10.136567466356647
sltg_exp1,20,40,40,40,39,1,00,00,4,13,2,0.0,35889,35889,2.3,8.8198639445288496,8.8198639445288496
sltg_exp1,20,40,40,40,39,1,00,00,4,13,3,0.0,35889,35889,2.3,8.8198639445288496,8.8198639445288496
sltg_exp1,20,40,40,40,39,1,00,00,4,13,4,0.0,35889,35889,2.3,8.8198639445288496,8.8198639445288496
sltg_exp1,20,40,40,40,39,1,00,00,4,13,5,0.0,35889,35889,2.3,8.8198639445288496,8.8198639445288496
sltg_exp1,20,40,40,40,39,1,00,00,4,13,6,1100.0,35889,32147,3.65,8.8198639445288496,10.136567466356647
sltg_exp1,20,40,40,40,39,1,00,00,4,13,7,0.0,35889,35889,2.3,8.8198639445288496,8.8198639445288496
sltg_exp1,20,40,40,40,39,1,00,00,4,14,0,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,14,1,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,14,2,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,14,3,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,14,4,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,14,5,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,14,6,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,14,7,0.0,55904,55904,7.0,11.543396380615196,11.543396380615196
sltg_exp1,20,40,40,40,39,1,00,00,4,15,0,0.0,17707,17707,3.2,8.0925892024740751,8.0925892024740751
sltg_exp1,20,40,40,40,39,1,00,00,4,15,1,0.0,17707,17707,3.2,8.0925892024740751,8.0925892024740751
sltg_exp1,20,40,40,40,39,1,00,00,4,15,2,0.0,17707,17707,3.2,8.0925892024740751,8.0925892024740751
sltg_exp1,20,40,40,40,39,1,00,00,4,15,3,0.0,17707,17707,3.2,8.0925892024740751,8.0925892024740751
sltg_exp1,20,40,40,40,39,1,00,00,4,15,4,0.0,17707,17707,3.2,8.0925892024740751,8.0925892024740751
sltg_exp1,20,40,40,40,39,1,00,00,4,15,5,0.0,17707,17707,3.2,8.0925892024740751,8.0925892024740751
sltg_exp1,20,40,40,40,39,1,00,00,4,15,6,0.0,17707,17707,3.2,8.0925892024740751,8.0925892024740751
sltg_exp1,20,40,40,40,39,1,00,00,4,15,7,0.0,17707,17707,3.2,8.0925892024740751,8.0925892024740751
sltg_exp1,20,40,40,40,39,1,00,00,4,16,0,0.0,8618,8618,3.55,9.0716247166645942,9.0716247166645942
sltg_exp1,20,40,40,40,39,1,00,00,4,16,1,0.0,8618,8618,3.55,9.0716247166645942,9.0716247166645942
sltg_exp1,20,40,40,40,39,1,00,00,4,16,2,0.0,8618,8618,3.55,9.0716247166645942,9.0716247166645942
sltg_exp1,20,40,40,40,39,1,00,00,4,16,3,0.0,8618,8618,3.55,9.0716247166645942,9.0716247166645942
sltg_exp1,20,40,40,40,39,1,00,00,4,16,4,0.0,8618,8618,3.55,9.0716247166645942,9.0716247166645942
sltg_exp1,20,40,40,40,39,1,00,00,4,16,5,0.0,8618,8618,3.55,9.0716247166645942,9.0716247166645942
sltg_exp1,20,40,40,40,39,1,00,00,4,16,6,0.0,8618,8618,3.55,9.0716247166645942,9.0716247166645942
sltg_exp1,20,40,40,40,39,1,00,00,4,16,7,0.0,8618,8618,3.55,9.0716247166645942,9.0716247166645942
sltg_exp1,20,40,40,40,39,1,00,00,4,17,0,0.0,105277,105277,5.05,9.5686989711245474,9.5686989711245474
sltg_exp1,20,40,40,40,39,1,00,00,4,17,1,0.0,105277,105277,5.05,9.5686989711245474,9.5686989711245474
sltg_exp1,20,40,40,40,39,1,00,00,4,17,2,0.0,105277,105277,5.05,9.5686989711245474,9.5686989711245474
sltg_exp1,20,40,40,40,39,1,00,00,4,17,3,0.0,105277,105277,5.05,9.5686989711245474,9.5686989711245474
sltg_exp1,20,40,40,40,39,1,00,00,4,17,4,0.0,105277,105277,5.05,9.5686989711245474,9.5686989711245474
sltg_exp1,20,40,40,40,39,1,00,00,4,17,5,68.75,105277,107098,4.8,9.5686989711245474,10.146920715172657
sltg_exp1,20,40,40,40,39,1,00,00,4,17,6,0.0,105277,105277,5.05,9.5686989711245474,9.5686989711245474
sltg_exp1,20,40,40,40,39,1,00,00,4,17,7,0.0,105277,105277,5.05,9.5686989711245474,9.5686989711245474
sltg_exp1,20,40,40,40,39,1,00,00,4,18,0,0.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,18,1,0.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,18,2,0.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,18,3,0.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,18,4,0.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,18,5,0.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,18,6,0.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,18,7,0.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,39,1,00,00,4,19,0,0.0,10590,10590,4.75,2.654712790491657,2.654712790491657
sltg_exp1,20,40,40,40,39,1,00,00,4,19,1,0.0,10590,10590,4.75,2.654712790491657,2.654712790491657
sltg_exp1,20,40,40,40,39,1,00,00,4,19,2,0.0,10590,10590,4.75,2.654712790491657,2.654712790491657
sltg_exp1,20,40,40,40,39,1,00,00,4,19,3,0.0,10590,10590,4.75,2.654712790491657,2.654712790491657
sltg_exp1,20,40,40,40,39,1,00,00,4,19,4,0.0,10590,10590,4.75,2.654712790491657,2.654712790491657
sltg_exp1,20,40,40,40,39,1,00,00,4,19,5,0.0,10590,10590,4.75,2.654712790491657,2.654712790491657
sltg_exp1,20,40,40,40,39,1,00,00,4,19,6,1100.0,10590,16090,3.4,2.654712790491657,13.86821906374427
sltg_exp1,20,40,40,40,39,1,00,00,4,19,7,0.0,10590,10590,4.75,2.654712790491657,2.654712790491657
sltg_exp1,20,40,40,40,39,1,00,00,4,20,0,0.0,14778,14778,2.7,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,20,1,0.0,14778,14778,2.7,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,20,2,0.0,14778,14778,2.7,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,20,3,0.0,14778,14778,2.7,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,20,4,0.0,14778,14778,2.7,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,20,5,0.0,14778,14778,2.7,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,20,6,0.0,14778,14778,2.7,2.8722813232690143,2.8722813232690143
sltg_exp1,20,40,40,40,39,1,00,00,4,20,7,0.0,14778,14778,2.7,2.8722813232690143,2.8722813232690143
