experiment,num of users,trace length,max location in trace,max location allowed,Clusters,GLRP,MP,ALRP,VF,User,fake trace num,Generic Util,Seed distance,Trace distance,Surge factor,Seed STD,Fake STD
sltg_exp1,20,40,40,40,5,0,05,1,4,1,0,5023.975,21712,7243,2.05,1.2599603168354152,4.3275281628199718
sltg_exp1,20,40,40,40,5,0,05,1,4,1,1,3502.925,21712,8753,1.9,1.2599603168354152,2.7008100636660846
sltg_exp1,20,40,40,40,5,0,05,1,4,1,2,4451.475,21712,4541,2.2,1.2599603168354152,2.3579652245103193
sltg_exp1,20,40,40,40,5,0,05,1,4,1,3,3688.95,21712,8956,1.25,1.2599603168354152,1.3074306864992882
sltg_exp1,20,40,40,40,5,0,05,1,4,1,4,3932.6,21712,14073,3.05,1.2599603168354152,4.1097445176069032
sltg_exp1,20,40,40,40,5,0,05,1,4,1,5,4911.15,21712,7135,2.0,1.2599603168354152,5.581162513312079
sltg_exp1,20,40,40,40,5,0,05,1,4,2,0,3249.8,55904,35815,2.25,11.543396380615196,10.852159923259517
sltg_exp1,20,40,40,40,5,0,05,1,4,2,1,3196.025,55904,34907,1.9,11.543396380615196,11.667369026477219
sltg_exp1,20,40,40,40,5,0,05,1,4,2,2,3510.2,55904,35063,2.0,11.543396380615196,11.972468417164439
sltg_exp1,20,40,40,40,5,0,05,1,4,2,3,3830.375,55904,27929,1.85,11.543396380615196,13.040705502387516
sltg_exp1,20,40,40,40,5,0,05,1,4,2,4,2815.975,55904,30828,1.85,11.543396380615196,10.751627783735819
sltg_exp1,20,40,40,40,5,0,05,1,4,2,5,3406.375,55904,30434,1.5,11.543396380615196,13.452137376640188
sltg_exp1,20,40,40,40,5,0,05,1,4,3,0,3371.475,14114,14629,2.3,2.8722813232690143,5.6133212094089178
sltg_exp1,20,40,40,40,5,0,05,1,4,3,1,3645.5,14114,21247,2.2,2.8722813232690143,9.564223700855182
sltg_exp1,20,40,40,40,5,0,05,1,4,3,2,3534.1,14114,26335,1.35,2.8722813232690143,14.986473067403152
sltg_exp1,20,40,40,40,5,0,05,1,4,3,3,3413.225,14114,24952,1.85,2.8722813232690143,8.2352519694299584
sltg_exp1,20,40,40,40,5,0,05,1,4,3,4,3315.425,14114,13749,1.9,2.8722813232690143,12.537319290821303
sltg_exp1,20,40,40,40,5,0,05,1,4,3,5,3201.725,14114,17904,1.75,2.8722813232690143,12.661728752425555
sltg_exp1,20,40,40,40,5,0,05,1,4,4,0,4289.65,25483,3363,2.05,1.2951833846988619,1.0928746497197197
sltg_exp1,20,40,40,40,5,0,05,1,4,4,1,4275.5,25483,3255,2.05,1.2951833846988619,2.4207436873820409
sltg_exp1,20,40,40,40,5,0,05,1,4,4,2,4442.25,25483,4689,2.05,1.2951833846988619,2.7403238859667667
sltg_exp1,20,40,40,40,5,0,05,1,4,4,3,3096.95,25483,2,2.7,1.2951833846988619,0.26339134382131846
sltg_exp1,20,40,40,40,5,0,05,1,4,4,4,4275.525,25483,3255,2.0,1.2951833846988619,2.3768413914268658
sltg_exp1,20,40,40,40,5,0,05,1,4,4,5,4085.9,25483,5498,2.4,1.2951833846988619,0.43588989435406733
sltg_exp1,20,40,40,40,5,0,05,1,4,5,0,3381.8,124238,7746,1.7,10.125432089545612,3.5968736424845398
sltg_exp1,20,40,40,40,5,0,05,1,4,5,1,4062.375,124238,2683,1.6,10.125432089545612,2.3610114358045786
sltg_exp1,20,40,40,40,5,0,05,1,4,5,2,2835.35,124238,6665,2.45,10.125432089545612,1.8150413218436654
sltg_exp1,20,40,40,40,5,0,05,1,4,5,3,2793.1,124238,11344,2.45,10.125432089545612,1.2884098726725126
sltg_exp1,20,40,40,40,5,0,05,1,4,5,4,4014.1,124238,5527,1.7,10.125432089545612,2.7035855821482699
sltg_exp1,20,40,40,40,5,0,05,1,4,5,5,2788.65,124238,6266,2.45,10.125432089545612,4.7821935343522011
sltg_exp1,20,40,40,40,5,0,05,1,4,6,0,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,0,05,1,4,6,1,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,0,05,1,4,6,2,1871.0,0,0,2.9,0.0,0.0
sltg_exp1,20,40,40,40,5,0,05,1,4,6,3,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,0,05,1,4,6,4,4997.0,0,0,1.65,0.0,0.0
sltg_exp1,20,40,40,40,5,0,05,1,4,6,5,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,0,05,1,4,7,0,2788.5,1232,11131,2.7,1.2599603168354152,0.52380817099392396
sltg_exp1,20,40,40,40,5,0,05,1,4,7,1,2839.675,1232,9634,2.3,1.2599603168354152,0.44087980221370993
sltg_exp1,20,40,40,40,5,0,05,1,4,7,2,4010.975,1232,20219,2.3,1.2599603168354152,0.96306801421291111
