experiment,num of users,trace length,max location in trace,max location allowed,Clusters,GLRP,MP,ALRP,VF,User,fake trace num,Generic Util,Seed distance,Trace distance,Surge factor,Seed STD,Fake STD
sltg_exp1,20,40,40,40,5,05,05,05,4,1,0,1490.075,21712,1184,2.2,1.2599603168354152,0.88881944173155891
sltg_exp1,20,40,40,40,5,05,05,05,4,1,1,2419.575,21712,24167,1.8,1.2599603168354152,9.1073802490068463
sltg_exp1,20,40,40,40,5,05,05,05,4,1,2,1754.825,21712,4358,1.95,1.2599603168354152,1.8947295321496416
sltg_exp1,20,40,40,40,5,05,05,05,4,1,3,2207.225,21712,18618,2.3,1.2599603168354152,6.0203301404491105
sltg_exp1,20,40,40,40,5,05,05,05,4,1,4,1868.1,21712,8961,2.15,1.2599603168354152,2.3043437243605824
sltg_exp1,20,40,40,40,5,05,05,05,4,1,5,2238.8,21712,21018,1.45,1.2599603168354152,3.0310889132455352
sltg_exp1,20,40,40,40,5,05,05,05,4,2,0,3546.425,55904,18958,2.1,11.543396380615196,10.951712194903591
sltg_exp1,20,40,40,40,5,05,05,05,4,2,1,2895.15,55904,30008,2.05,11.543396380615196,10.558290581339387
sltg_exp1,20,40,40,40,5,05,05,05,4,2,2,3891.875,55904,17933,2.15,11.543396380615196,11.856828201504818
sltg_exp1,20,40,40,40,5,05,05,05,4,2,3,3000.1,55904,27291,1.6,11.543396380615196,9.721593233621741
sltg_exp1,20,40,40,40,5,05,05,05,4,2,4,2391.525,55904,40782,1.85,11.543396380615196,8.4834765868716815
sltg_exp1,20,40,40,40,5,05,05,05,4,2,5,3158.825,55904,19717,2.1,11.543396380615196,11.76010204037363
sltg_exp1,20,40,40,40,5,05,05,05,4,3,0,3162.425,14114,14660,1.8,2.8722813232690143,12.675542394706429
sltg_exp1,20,40,40,40,5,05,05,05,4,3,1,2733.375,14114,19794,1.95,2.8722813232690143,7.3230799531344744
sltg_exp1,20,40,40,40,5,05,05,05,4,3,2,3235.025,14114,9589,1.9,2.8722813232690143,2.8279851484758542
sltg_exp1,20,40,40,40,5,05,05,05,4,3,3,3313.075,14114,7646,1.8,2.8722813232690143,5.7513041999184846
sltg_exp1,20,40,40,40,5,05,05,05,4,3,4,3767.6,14114,26404,1.45,2.8722813232690143,6.9121270242957786
sltg_exp1,20,40,40,40,5,05,05,05,4,3,5,4004.175,14114,24417,2.65,2.8722813232690143,9.1037080357401621
sltg_exp1,20,40,40,40,5,05,05,05,4,4,0,4250.35,25483,16296,2.45,1.2951833846988619,8.2957443909513024
sltg_exp1,20,40,40,40,5,05,05,05,4,4,1,4085.9,25483,5498,2.4,1.2951833846988619,0.43588989435406733
sltg_exp1,20,40,40,40,5,05,05,05,4,4,2,3082.525,25483,118,1.8,1.2951833846988619,0.59999999999999998
sltg_exp1,20,40,40,40,5,05,05,05,4,4,3,4075.9,25483,6508,2.4,1.2951833846988619,1.0897247358851685
sltg_exp1,20,40,40,40,5,05,05,05,4,4,4,4085.9,25483,5498,2.4,1.2951833846988619,0.43588989435406733
sltg_exp1,20,40,40,40,5,05,05,05,4,4,5,4596.45,25483,11815,2.3,1.2951833846988619,2.8256636388643286
sltg_exp1,20,40,40,40,5,05,05,05,4,5,0,4061.65,124238,7024,1.65,10.125432089545612,0.9165151389911681
sltg_exp1,20,40,40,40,5,05,05,05,4,5,1,4089.275,124238,2229,2.0,10.125432089545612,0.33071891388307384
sltg_exp1,20,40,40,40,5,05,05,05,4,5,2,3934.6,124238,15267,1.5,10.125432089545612,7.9952720403998772
sltg_exp1,20,40,40,40,5,05,05,05,4,5,3,2710.325,124238,5538,2.8,10.125432089545612,0.55677643628300211
sltg_exp1,20,40,40,40,5,05,05,05,4,5,4,3097.5,124238,18503,2.4,10.125432089545612,0.61186191252602085
sltg_exp1,20,40,40,40,5,05,05,05,4,5,5,2806.9,124238,6123,2.95,10.125432089545612,1.8759997334754608
sltg_exp1,20,40,40,40,5,05,05,05,4,6,0,6007.25,0,2438,1.4,0.0,4.3301270189221936
sltg_exp1,20,40,40,40,5,05,05,05,4,6,1,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,05,05,05,4,6,2,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,05,05,05,4,6,3,3199.55,0,4566,2.4,0.0,5.9321159799855563
sltg_exp1,20,40,40,40,5,05,05,05,4,6,4,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,05,05,05,4,6,5,5055.0,0,0,2.7,0.0,0.0
sltg_exp1,20,40,40,40,5,05,05,05,4,7,0,2773.225,1232,14030,2.55,1.2599603168354152,0.56953928749472582
sltg_exp1,20,40,40,40,5,05,05,05,4,7,1,272.025,1232,2120,1.7,1.2599603168354152,0.81201908844558579
sltg_exp1,20,40,40,40,5,05,05,05,4,7,2,2142.0,1232,5527,1.75,1.2599603168354152,2.4854577043273136
sltg_exp1,20,40,40,40,5,05,05,05,4,7,3,4976.0,1232,11240,2.3,1.2599603168354152,7.5282385057860646
sltg_exp1,20,40,40,40,5,05,05,05,4,7,4,2654.65,1232,9469,2.35,1.2599603168354152,2.4879710609249455
sltg_exp1,20,40,40,40,5,05,05,05,4,7,5,3116.75,1232,15892,2.4,1.2599603168354152,2.135269303858415
sltg_exp1,20,40,40,40,5,05,05,05,4,8,0,3225.025,15702,13490,1.6,2.8722813232690143,6.7423567837960041
sltg_exp1,20,40,40,40,5,05,05,05,4,8,1,4677.7,15702,10532,1.35,2.8722813232690143,9.4550251189512977
sltg_exp1,20,40,40,40,5,05,05,05,4,8,2,3645.375,15702,12512,1.3,2.8722813232690143,7.5960516059331775
sltg_exp1,20,40,40,40,5,05,05,05,4,8,3,2811.35,15702,22950,2.15,2.8722813232690143,10.513205981050689
sltg_exp1,20,40,40,40,5,05,05,05,4,8,4,4492.475,15702,20041,1.7,2.8722813232690143,10.154278654833144
sltg_exp1,20,40,40,40,5,05,05,05,4,8,5,5328.45,15702,26233,1.45,2.8722813232690143,15.975743331688827
sltg_exp1,20,40,40,40,5,05,05,05,4,9,0,4043.275,1110,11443,2.9,1.2951833846988619,5.160850220651632
sltg_exp1,20,40,40,40,5,05,05,05,4,9,1,2187.75,1110,3188,2.05,1.2951833846988619,7.6215155973074014
sltg_exp1,20,40,40,40,5,05,05,05,4,9,2,671.6,1110,5905,2.45,1.2951833846988619,5.5731499172371093
sltg_exp1,20,40,40,40,5,05,05,05,4,9,3,4404.175,1110,11117,3.0,1.2951833846988619,7.1377517468738017
