experiment,num of users,trace length,max location in trace,max location allowed,Clusters,GLRP,MP,ALRP,VF,User,fake trace num,Generic Util,Seed distance,Trace distance,Surge factor,Seed STD,Fake STD
sltg_exp1,20,40,40,40,5,025,05,075,4,1,0,2324.275,21712,10987,2.1,1.2599603168354152,5.3380122704991981
sltg_exp1,20,40,40,40,5,025,05,075,4,1,1,3448.775,21712,10137,2.5,1.2599603168354152,2.5931399885081405
sltg_exp1,20,40,40,40,5,025,05,075,4,1,2,2446.025,21712,11800,1.5,1.2599603168354152,4.4609416046390926
sltg_exp1,20,40,40,40,5,025,05,075,4,1,3,3551.4,21712,10996,2.35,1.2599603168354152,0.43588989435406733
sltg_exp1,20,40,40,40,5,025,05,075,4,1,4,4468.15,21712,4,2.55,1.2599603168354152,0.21794494717703367
sltg_exp1,20,40,40,40,5,025,05,075,4,1,5,4470.725,21712,6726,2.55,1.2599603168354152,1.4491376746189439
sltg_exp1,20,40,40,40,5,025,05,075,4,2,0,3569.475,55904,18084,2.0,11.543396380615196,11.472902858474834
sltg_exp1,20,40,40,40,5,025,05,075,4,2,1,3379.8,55904,32592,1.55,11.543396380615196,11.121600604229592
sltg_exp1,20,40,40,40,5,025,05,075,4,2,2,3270.6,55904,31229,1.55,11.543396380615196,12.773409881468613
sltg_exp1,20,40,40,40,5,025,05,075,4,2,3,2950.15,55904,21945,1.75,11.543396380615196,8.8286111591801344
sltg_exp1,20,40,40,40,5,025,05,075,4,2,4,2955.8,55904,22618,2.05,11.543396380615196,12.023700553490176
sltg_exp1,20,40,40,40,5,025,05,075,4,2,5,3312.225,55904,28793,1.7,11.543396380615196,10.435246762774707
sltg_exp1,20,40,40,40,5,025,05,075,4,3,0,3552.45,14114,22778,2.4,2.8722813232690143,8.7584245158590033
sltg_exp1,20,40,40,40,5,025,05,075,4,3,1,3258.3,14114,16906,1.6,2.8722813232690143,11.413122929330079
sltg_exp1,20,40,40,40,5,025,05,075,4,3,2,3290.3,14114,12683,1.25,2.8722813232690143,14.329253295269785
sltg_exp1,20,40,40,40,5,025,05,075,4,3,3,3060.45,14114,14955,1.8,2.8722813232690143,6.1382000619073986
sltg_exp1,20,40,40,40,5,025,05,075,4,3,4,2630.825,14114,19354,1.75,2.8722813232690143,6.5627261865782573
sltg_exp1,20,40,40,40,5,025,05,075,4,3,5,3573.525,14114,20082,1.7,2.8722813232690143,10.247896125546941
sltg_exp1,20,40,40,40,5,025,05,075,4,4,0,3108.175,25483,1286,2.55,1.2951833846988619,1.5229494410518032
sltg_exp1,20,40,40,40,5,025,05,075,4,4,1,4275.5,25483,3255,2.05,1.2951833846988619,2.4207436873820409
sltg_exp1,20,40,40,40,5,025,05,075,4,4,2,5330.0,25483,9750,3.1,1.2951833846988619,8.6953651447193412
sltg_exp1,20,40,40,40,5,025,05,075,4,4,3,4276.7,25483,3363,2.05,1.2951833846988619,1.1765946625750092
sltg_exp1,20,40,40,40,5,025,05,075,4,4,4,5087.475,25483,12675,2.3,1.2951833846988619,3.4277361333684948
sltg_exp1,20,40,40,40,5,025,05,075,4,4,5,4275.5,25483,3255,2.05,1.2951833846988619,2.4207436873820409
sltg_exp1,20,40,40,40,5,025,05,075,4,5,0,4062.375,124238,2683,1.6,10.125432089545612,2.3610114358045786
sltg_exp1,20,40,40,40,5,025,05,075,4,5,1,4062.375,124238,2683,1.6,10.125432089545612,2.3610114358045786
sltg_exp1,20,40,40,40,5,025,05,075,4,5,2,2880.025,124238,6720,2.3,10.125432089545612,1.922888452302941
sltg_exp1,20,40,40,40,5,025,05,075,4,5,3,3989.425,124238,5527,1.7,10.125432089545612,2.1118712081942874
sltg_exp1,20,40,40,40,5,025,05,075,4,5,4,4062.375,124238,2683,1.6,10.125432089545612,2.3610114358045786
sltg_exp1,20,40,40,40,5,025,05,075,4,5,5,2810.2,124238,6720,2.3,10.125432089545612,1.9595917942265424
sltg_exp1,20,40,40,40,5,025,05,075,4,6,0,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,6,1,5333.4,0,357,2.9,0.0,0.39999999999999997
sltg_exp1,20,40,40,40,5,025,05,075,4,6,2,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,6,3,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,6,4,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,6,5,3504.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,7,0,2464.875,1232,17649,1.8,1.2599603168354152,2.4974987487484355
sltg_exp1,20,40,40,40,5,025,05,075,4,7,1,2773.225,1232,14030,2.55,1.2599603168354152,0.56953928749472582
sltg_exp1,20,40,40,40,5,025,05,075,4,7,2,2538.45,1232,8437,2.75,1.2599603168354152,0.70533679898329416
sltg_exp1,20,40,40,40,5,025,05,075,4,7,3,2657.75,1232,14030,2.75,1.2599603168354152,0.68510948030223606
sltg_exp1,20,40,40,40,5,025,05,075,4,7,4,4667.025,1232,18591,2.65,1.2599603168354152,0.49749371855330993
sltg_exp1,20,40,40,40,5,025,05,075,4,7,5,2468.775,1232,11855,1.7,1.2599603168354152,2.9957261223282741
sltg_exp1,20,40,40,40,5,025,05,075,4,8,0,4122.825,15702,18432,1.55,2.8722813232690143,8.6336550776597516
sltg_exp1,20,40,40,40,5,025,05,075,4,8,1,4081.35,15702,20126,1.75,2.8722813232690143,8.3413128463090285
sltg_exp1,20,40,40,40,5,025,05,075,4,8,2,4268.425,15702,19193,0.95,2.8722813232690143,12.515889900442556
sltg_exp1,20,40,40,40,5,025,05,075,4,8,3,3892.9,15702,13964,1.15,2.8722813232690143,11.009967075336784
sltg_exp1,20,40,40,40,5,025,05,075,4,8,4,3349.975,15702,17367,1.8,2.8722813232690143,8.4050208209141282
sltg_exp1,20,40,40,40,5,025,05,075,4,8,5,3462.4,15702,13883,1.75,2.8722813232690143,7.7045441137032888
sltg_exp1,20,40,40,40,5,025,05,075,4,9,0,4852.675,1110,6328,2.8,1.2951833846988619,0.35266839949164719
sltg_exp1,20,40,40,40,5,025,05,075,4,9,1,2853.75,1110,4191,2.6,1.2951833846988619,0.44087980221370993
sltg_exp1,20,40,40,40,5,025,05,075,4,9,2,2805.25,1110,7090,2.75,1.2951833846988619,0.55677643628300211
sltg_exp1,20,40,40,40,5,025,05,075,4,9,3,2805.25,1110,7090,2.75,1.2951833846988619,0.55677643628300211
sltg_exp1,20,40,40,40,5,025,05,075,4,9,4,2842.85,1110,4191,2.8,1.2951833846988619,0.49434299833212969
sltg_exp1,20,40,40,40,5,025,05,075,4,9,5,4689.7,1110,6328,2.7,1.2951833846988619,0.41758232721225164
sltg_exp1,20,40,40,40,5,025,05,075,4,10,0,2985.775,107148,13806,2.0,9.9235830222757748,6.9767023012308629
sltg_exp1,20,40,40,40,5,025,05,075,4,10,1,3115.875,107148,25368,1.95,9.9235830222757748,7.4471471047643476
sltg_exp1,20,40,40,40,5,025,05,075,4,10,2,3179.3,107148,10080,2.65,9.9235830222757748,6.9619950445256711
sltg_exp1,20,40,40,40,5,025,05,075,4,10,3,2785.1,107148,14094,2.15,9.9235830222757748,5.1501820356177701
sltg_exp1,20,40,40,40,5,025,05,075,4,10,4,3121.975,107148,11769,2.45,9.9235830222757748,7.3921833716433207
sltg_exp1,20,40,40,40,5,025,05,075,4,10,5,2945.925,107148,17519,2.25,9.9235830222757748,8.0938248066041059
sltg_exp1,20,40,40,40,5,025,05,075,4,11,0,3387.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,11,1,5787.0,0,0,1.75,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,11,2,2628.075,0,5055,2.9,0.0,4.9116570523602316
sltg_exp1,20,40,40,40,5,025,05,075,4,11,3,3387.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,11,4,1871.0,0,0,3.15,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,11,5,5787.0,0,0,1.75,0.0,0.0
sltg_exp1,20,40,40,40,5,025,05,075,4,12,0,3189.475,55904,29299,2.15,11.543396380615196,9.7094992146866161
