experiment,num of users,trace length,max location in trace,max location allowed,Clusters,GLRP,MP,ALRP,VF,User,fake trace num,Generic Util,Seed distance,Trace distance,Surge factor,Seed STD,Fake STD
sltg_exp1,5,84,225,250,30,025,05,075,4,1,0,572.1592646397612,96077.25889424435,7387.864352403956,10.0,7.3444083810147838,0.52489065916782396
sltg_exp1,5,84,225,250,30,025,05,075,4,1,1,718.5262040573962,96077.25889424435,7282.422148454678,3.2,7.3444083810147838,9.2156929527105813
sltg_exp1,5,84,225,250,30,025,05,075,4,1,2,646.3920760063799,96077.25889424435,9293.350732657718,6.2,7.3444083810147838,10.278409001882407
sltg_exp1,5,84,225,250,30,025,05,075,4,1,3,2433.1087003202833,96077.25889424435,166498.87375611253,0.8,7.3444083810147838,35.691141310235665
sltg_exp1,5,84,225,250,30,025,05,075,4,1,4,651.1769345228248,96077.25889424435,8167.501678586839,5.6,7.3444083810147838,10.300804627004574
sltg_exp1,5,84,225,250,30,025,05,075,4,1,5,592.1222856042181,96077.25889424435,4068.9550242650344,3.4,7.3444083810147838,5.4249674753719512
sltg_exp1,5,84,225,250,30,025,05,075,4,2,0,274.11290416331866,5011.818501967006,56165.090105926814,29.4,0.51987156097376297,0.51452816154700742
sltg_exp1,5,84,225,250,30,025,05,075,4,2,1,220.09203517878774,5011.818501967006,38793.662886719365,23.8,0.51987156097376297,8.1525544457507113
sltg_exp1,5,84,225,250,30,025,05,075,4,2,2,264.1466018097568,5011.818501967006,52817.214709016225,29.4,0.51987156097376297,0.49487165930539345
sltg_exp1,5,84,225,250,30,025,05,075,4,2,3,264.1466018097568,5011.818501967006,52817.214709016225,29.4,0.51987156097376297,0.49487165930539345
sltg_exp1,5,84,225,250,30,025,05,075,4,2,4,4045.2048408769106,5011.818501967006,284847.9346265496,2.8,0.51987156097376297,53.598261798312578
sltg_exp1,5,84,225,250,30,025,05,075,4,2,5,3447.386676378629,5011.818501967006,254278.5482424388,6.2,0.51987156097376297,42.781182683941019
sltg_exp1,5,84,225,250,30,025,05,075,4,3,0,814.1684107602115,103834.98140745451,41392.32659939536,8.4,8.8506120315678363,13.810221657244398
sltg_exp1,5,84,225,250,30,025,05,075,4,3,1,982.4266937866033,103834.98140745451,50765.592677119894,4.6,8.8506120315678363,13.991473756130221
sltg_exp1,5,84,225,250,30,025,05,075,4,3,2,668.2185208298952,103834.98140745451,16564.050248877484,5.0,8.8506120315678363,5.2292132488371577
sltg_exp1,5,84,225,250,30,025,05,075,4,3,3,551.1669739587619,103834.98140745451,15360.383232093754,5.2,8.8506120315678363,3.9354197164560731
sltg_exp1,5,84,225,250,30,025,05,075,4,3,4,2656.6775964933254,103834.98140745451,207657.07238394,1.6,8.8506120315678363,48.090067791399569
sltg_exp1,5,84,225,250,30,025,05,075,4,3,5,939.7937214577227,103834.98140745451,52781.47574918386,5.6,8.8506120315678363,17.219619801913428
sltg_exp1,5,84,225,250,30,025,05,075,4,4,0,743.2901862129642,90106.10029559051,47625.047787773,8.2,6.4094512838180782,20.253103678616277
sltg_exp1,5,84,225,250,30,025,05,075,4,4,1,541.2656309863179,90106.10029559051,49514.713143409426,8.8,6.4094512838180782,13.28588496220801
sltg_exp1,5,84,225,250,30,025,05,075,4,4,2,595.6723713640434,90106.10029559051,2903.1518309055405,8.0,6.4094512838180782,4.1199420994104186
sltg_exp1,5,84,225,250,30,025,05,075,4,4,3,612.7229327014085,90106.10029559051,32106.6188134678,10.0,6.4094512838180782,5.4411925130176026
sltg_exp1,5,84,225,250,30,025,05,075,4,4,4,4565.2338222825765,90106.10029559051,253330.0429390893,5.4,6.4094512838180782,60.713048540149487
sltg_exp1,5,84,225,250,30,025,05,075,4,4,5,535.8202554382946,90106.10029559051,50806.941493897815,9.8,6.4094512838180782,9.5464314663384346
sltg_exp1,5,84,225,250,30,025,05,075,4,5,0,448.30633120173883,72249.61242333507,4335.623471525413,2.8,8.4835692200876238,9.7102801615775505
sltg_exp1,5,84,225,250,30,025,05,075,4,5,1,324.8256055208235,72249.61242333507,7152.738755023514,8.2,8.4835692200876238,0.51342520602018626
sltg_exp1,5,84,225,250,30,025,05,075,4,5,2,423.056078311139,72249.61242333507,4530.905037734606,5.6,8.4835692200876238,10.390906924422822
sltg_exp1,5,84,225,250,30,025,05,075,4,5,3,438.37009445849134,72249.61242333507,7803.1725577455945,4.0,8.4835692200876238,10.849066283741882
sltg_exp1,5,84,225,250,30,025,05,075,4,5,4,444.8117509381758,72249.61242333507,4424.995740683103,3.0,8.4835692200876238,9.4646600704638679
sltg_exp1,5,84,225,250,30,025,05,075,4,5,5,458.4590397911256,72249.61242333507,6254.408448783442,3.4,8.4835692200876238,10.635124228091497
