experiment,num of users,trace length,max location in trace,max location allowed,Clusters,GLRP,MP,ALRP,VF,User,fake trace num,Generic Util,Seed distance,Trace distance,Surge factor,Seed STD,Fake STD
sltg_exp1,20,40,40,40,39,00,00,05,4,16,3,2562.95,8618,5675,1.55,9.0716247166645942,5.1521233486786784
sltg_exp1,20,40,40,40,39,00,00,05,4,16,4,2562.95,8618,5675,1.55,9.0716247166645942,5.1521233486786784
sltg_exp1,20,40,40,40,39,00,00,05,4,16,5,2704.825,8618,0,1.75,9.0716247166645942,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,17,0,3898.525,105277,0,1.75,9.5686989711245474,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,17,1,3753.85,105277,5787,1.6,9.5686989711245474,3.4347488991191191
sltg_exp1,20,40,40,40,39,00,00,05,4,17,2,3692.75,105277,7068,1.6,9.5686989711245474,3.9445373619728841
sltg_exp1,20,40,40,40,39,00,00,05,4,17,3,3692.75,105277,7068,1.6,9.5686989711245474,3.9445373619728841
sltg_exp1,20,40,40,40,39,00,00,05,4,17,4,3898.525,105277,0,1.75,9.5686989711245474,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,17,5,3898.525,105277,0,1.75,9.5686989711245474,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,18,0,4041.3,0,4254,1.6,0.0,1.5256146302392359
sltg_exp1,20,40,40,40,39,00,00,05,4,18,1,4147.65,0,4254,1.6,0.0,1.0928746497197197
sltg_exp1,20,40,40,40,39,00,00,05,4,18,2,4041.3,0,4254,1.85,0.0,1.5256146302392357
sltg_exp1,20,40,40,40,39,00,00,05,4,18,3,4041.3,0,4254,1.6,0.0,1.5256146302392359
sltg_exp1,20,40,40,40,39,00,00,05,4,18,4,3934.95,0,4254,1.6,0.0,1.843739406749229
sltg_exp1,20,40,40,40,39,00,00,05,4,18,5,4254.0,0,0,1.75,0.0,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,19,0,2205.45,10590,4447,1.6,2.654712790491657,1.6384062377810944
sltg_exp1,20,40,40,40,39,00,00,05,4,19,1,2127.95,10590,4447,1.6,2.654712790491657,2.0234562016510265
sltg_exp1,20,40,40,40,39,00,00,05,4,19,2,2205.45,10590,4447,1.6,2.654712790491657,1.6384062377810944
sltg_exp1,20,40,40,40,39,00,00,05,4,19,3,2282.95,10590,4254,1.6,2.654712790491657,1.0928746497197197
sltg_exp1,20,40,40,40,39,00,00,05,4,19,4,2389.3,10590,0,1.75,2.654712790491657,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,19,5,2127.95,10590,4447,1.6,2.654712790491657,2.0234562016510265
sltg_exp1,20,40,40,40,39,00,00,05,4,20,0,3752.25,14778,5630,1.55,2.8722813232690143,3.2786239491591593
sltg_exp1,20,40,40,40,39,00,00,05,4,20,1,3752.25,14778,5630,1.55,2.8722813232690143,3.2786239491591593
sltg_exp1,20,40,40,40,39,00,00,05,4,20,2,3893.0,14778,0,1.75,2.8722813232690143,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,20,3,3893.0,14778,0,1.75,2.8722813232690143,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,20,4,3893.0,14778,0,1.75,2.8722813232690143,0.0
sltg_exp1,20,40,40,40,39,00,00,05,4,20,5,3893.0,14778,0,1.75,2.8722813232690143,0.0
