experiment,num of users,trace length,max location in trace,max location allowed,Clusters,GLRP,MP,ALRP,VF,User,fake trace num,Generic Util,Seed distance,Trace distance,Surge factor,Seed STD,Fake STD
sltg_exp1,20,40,40,40,5,075,05,025,4,9,5,5002.675,1110,534,2.35,1.2951833846988619,0.37996710383926657
sltg_exp1,20,40,40,40,5,075,05,025,4,10,0,3424.7,107148,16929,2.0,9.9235830222757748,8.6133617130595415
sltg_exp1,20,40,40,40,5,075,05,025,4,10,1,3378.5,107148,14601,2.05,9.9235830222757748,8.8585763528910224
sltg_exp1,20,40,40,40,5,075,05,025,4,10,2,2825.275,107148,22262,0.55,9.9235830222757748,7.0759716647256301
sltg_exp1,20,40,40,40,5,075,05,025,4,10,3,3534.4,107148,16350,2.5,9.9235830222757748,9.8060886698010226
sltg_exp1,20,40,40,40,5,075,05,025,4,10,4,3632.325,107148,14904,2.6,9.9235830222757748,8.7312298675501605
sltg_exp1,20,40,40,40,5,075,05,025,4,10,5,2565.825,107148,12190,1.5,9.9235830222757748,5.491812087098392
sltg_exp1,20,40,40,40,5,075,05,025,4,11,0,3387.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,11,1,1871.0,0,0,3.15,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,11,2,1871.0,0,0,3.15,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,11,3,3387.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,11,4,3387.0,0,0,2.5,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,11,5,5787.0,0,0,1.75,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,12,0,3520.775,55904,44775,2.55,11.543396380615196,12.55326152838377
sltg_exp1,20,40,40,40,5,075,05,025,4,12,1,3091.35,55904,33285,1.95,11.543396380615196,12.587468967191139
sltg_exp1,20,40,40,40,5,075,05,025,4,12,2,3724.825,55904,31324,1.45,11.543396380615196,13.571085991916785
sltg_exp1,20,40,40,40,5,075,05,025,4,12,3,2456.625,55904,21174,2.0,11.543396380615196,10.611785900591849
sltg_exp1,20,40,40,40,5,075,05,025,4,12,4,2368.475,55904,21174,2.8,11.543396380615196,10.086345968684595
sltg_exp1,20,40,40,40,5,075,05,025,4,12,5,3087.35,55904,34950,2.5,11.543396380615196,14.098226838861686
sltg_exp1,20,40,40,40,5,075,05,025,4,13,0,2385.625,35889,1807,3.2,8.8198639445288496,9.8827817440232888
sltg_exp1,20,40,40,40,5,075,05,025,4,13,1,1756.35,35889,1486,1.85,8.8198639445288496,0.49749371855330993
sltg_exp1,20,40,40,40,5,075,05,025,4,13,2,5592.375,35889,18120,1.75,8.8198639445288496,0.65383484153110105
sltg_exp1,20,40,40,40,5,075,05,025,4,13,3,5530.35,35889,11650,2.5,8.8198639445288496,3.3432768356808267
sltg_exp1,20,40,40,40,5,075,05,025,4,13,4,1735.075,35889,7484,1.8,8.8198639445288496,1.2142384444580892
sltg_exp1,20,40,40,40,5,075,05,025,4,13,5,2550.95,35889,5036,2.3,8.8198639445288496,3.0371656194550867
sltg_exp1,20,40,40,40,5,075,05,025,4,14,0,3262.65,55904,33215,2.35,11.543396380615196,12.636751956100111
sltg_exp1,20,40,40,40,5,075,05,025,4,14,1,3265.625,55904,31123,2.0,11.543396380615196,14.300000000000001
sltg_exp1,20,40,40,40,5,075,05,025,4,14,2,3567.975,55904,34973,1.8,11.543396380615196,14.670016189493452
sltg_exp1,20,40,40,40,5,075,05,025,4,14,3,2668.95,55904,20548,2.05,11.543396380615196,10.449760762811749
sltg_exp1,20,40,40,40,5,075,05,025,4,14,4,3630.925,55904,25620,1.5,11.543396380615196,13.119737040047715
sltg_exp1,20,40,40,40,5,075,05,025,4,14,5,3447.125,55904,24178,1.75,11.543396380615196,12.679683552833643
sltg_exp1,20,40,40,40,5,075,05,025,4,15,0,2328.0,17707,42630,1.95,8.0925892024740751,9.8175544307123666
sltg_exp1,20,40,40,40,5,075,05,025,4,15,1,2976.5,17707,39855,2.55,8.0925892024740751,7.7077882690172546
sltg_exp1,20,40,40,40,5,075,05,025,4,15,2,3166.7,17707,34720,1.6,8.0925892024740751,8.6867715521935995
sltg_exp1,20,40,40,40,5,075,05,025,4,15,3,2780.45,17707,34741,1.9,8.0925892024740751,11.298644830244024
sltg_exp1,20,40,40,40,5,075,05,025,4,15,4,1988.425,17707,29166,1.8,8.0925892024740751,15.43526805727714
sltg_exp1,20,40,40,40,5,075,05,025,4,15,5,2405.4,17707,26943,2.25,8.0925892024740751,7.4958321752824748
sltg_exp1,20,40,40,40,5,075,05,025,4,16,0,3074.025,8618,6885,2.5,9.0716247166645942,0.47368238303741034
sltg_exp1,20,40,40,40,5,075,05,025,4,16,1,813.725,8618,10585,3.05,9.0716247166645942,4.9009565392890391
sltg_exp1,20,40,40,40,5,075,05,025,4,16,2,2272.75,8618,19117,3.35,9.0716247166645942,6.0120192115461508
sltg_exp1,20,40,40,40,5,075,05,025,4,16,3,4317.375,8618,11738,2.55,9.0716247166645942,2.056088519495209
sltg_exp1,20,40,40,40,5,075,05,025,4,16,4,2955.85,8618,10381,2.55,9.0716247166645942,5.5361877677694418
sltg_exp1,20,40,40,40,5,075,05,025,4,16,5,2837.75,8618,8510,1.7,9.0716247166645942,0.8181534085976786
sltg_exp1,20,40,40,40,5,075,05,025,4,17,0,2641.95,105277,2844,2.95,9.5686989711245474,0.52380817099392396
sltg_exp1,20,40,40,40,5,075,05,025,4,17,1,3813.55,105277,743,2.0,9.5686989711245474,0.37996710383926657
sltg_exp1,20,40,40,40,5,075,05,025,4,17,2,2501.675,105277,10360,3.25,9.5686989711245474,2.0223748416156684
sltg_exp1,20,40,40,40,5,075,05,025,4,17,3,2634.825,105277,2844,2.75,9.5686989711245474,0.55677643628300211
sltg_exp1,20,40,40,40,5,075,05,025,4,17,4,2266.75,105277,10360,3.4,9.5686989711245474,2.2966007489330833
sltg_exp1,20,40,40,40,5,075,05,025,4,17,5,3813.55,105277,743,2.0,9.5686989711245474,0.37996710383926657
sltg_exp1,20,40,40,40,5,075,05,025,4,18,0,2896.0,0,0,2.4,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,18,1,3504.0,0,0,3.15,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,18,2,4254.0,0,0,1.75,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,18,3,3504.0,0,0,3.15,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,18,4,3252.0,0,0,2.7,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,18,5,3011.0,0,0,1.65,0.0,0.0
sltg_exp1,20,40,40,40,5,075,05,025,4,19,0,4615.575,10590,18450,2.65,2.654712790491657,0.45757513044307818
sltg_exp1,20,40,40,40,5,075,05,025,4,19,1,4636.8,10590,19193,2.6,2.654712790491657,0.6403124237432849
sltg_exp1,20,40,40,40,5,075,05,025,4,19,2,4615.575,10590,18450,2.65,2.654712790491657,0.45757513044307818
sltg_exp1,20,40,40,40,5,075,05,025,4,19,3,2660.425,10590,8344,2.85,2.654712790491657,2.8185767685127896
sltg_exp1,20,40,40,40,5,075,05,025,4,19,4,2299.375,10590,9634,2.45,2.654712790491657,0.48733971724044817
sltg_exp1,20,40,40,40,5,075,05,025,4,19,5,929.65,10590,15372,2.25,2.654712790491657,2.6314207189273251
sltg_exp1,20,40,40,40,5,075,05,025,4,20,0,1642.075,14778,17756,1.8,2.8722813232690143,11.745637488020817
sltg_exp1,20,40,40,40,5,075,05,025,4,20,1,3578.225,14778,17515,1.0,2.8722813232690143,12.517987058628874
sltg_exp1,20,40,40,40,5,075,05,025,4,20,2,3800.625,14778,15683,1.95,2.8722813232690143,7.5874485171235264
sltg_exp1,20,40,40,40,5,075,05,025,4,20,3,2957.65,14778,15046,2.1,2.8722813232690143,9.5293953113510828
sltg_exp1,20,40,40,40,5,075,05,025,4,20,4,3632.675,14778,16825,2.5,2.8722813232690143,10.462313319720453
sltg_exp1,20,40,40,40,5,075,05,025,4,20,5,3364.55,14778,12210,2.35,2.8722813232690143,10.862521576503312
